9800300006,31515 20TH AVE S,FRONT OF TOP FOODS-NORTH OF SEATAC MALL,FEDERAL WAY,WA,MIXED,STANDARD,B,1430,1430,,20050119
9800300007,2201 S SEATAC MALL,SEA TAC MALL-MAIN ENTRANCE,FEDERAL WAY,WA,MIXED,STANDARD,B,1430,1430,,20050119
9800300008,1704 S 324TH PL,324TH PL & 17TH AVE-IN FRONT OF CRUISE CENTER,FEDERAL WAY,WA,MIXED,SNORKEL,B,1430,1430,,20050119
9800300010,29019 MILITARY RD S,ENTRANCE TO PAYLESS DRUG,FEDERAL WAY,WA,MIXED,HIGH DNSTY,B,1415,1415,,20050119
9800300017,1010 S 336TH ST,GRANVILLE CT-ENTRANCE TO BLDG,FEDERAL WAY,WA,MIXED,HIGH DNSTY,R,1400,1400,,20050119
9800300020,32829 PACIFIC HWY S,*(1 OF 2) FEDERAL WAY STATION-OUTSIDE BOXES,FEDERAL WAY,WA,STAMPED,JUMBO SNKL,P,1730,1615,,20050119
9800300021,32829 PACIFIC HWY S,*(2 OF 2) FEDERAL WAY STATION OUTSIDE BOXES,FEDERAL WAY,WA,METERED,JUMBO SNKL,P,1730,1615,,20050119
9800300028,33506 10TH PL S,*(1 OF 2) FRONT OF COURTHOUSE,FEDERAL WAY,WA,MIXED,SNORKEL,B,1400,1400,,20050119
9800300029,33506 10TH PL S,*(2 OF 2) FRONT OF COURTHOUSE,FEDERAL WAY,WA,MIXED,SNORKEL,B,1400,1400,,20050119
9800300030,32829 PACIFIC HWY S,FEDERAL WAY STATION BOX IN LOBBY,FEDERAL WAY,WA,EXPRESS,EXPRESS,P,1630,1515,,20050119
9800300031,32829 PACIFIC HWY S,* (1 OF 2)INSIDE LOWER LOBBY SLOT,FEDERAL WAY,WA,LETTERS,PO LOB DRP,F,1730,1500,,20050119
9800300032,32901 1ST AVE S,*(1 OF 2) 328TH & 1ST AVE S-THE QUAD,FEDERAL WAY,WA,MIXED,SNORKEL,R,1415,1415,,20050119
9800300033,32901 1ST AVE S,*(2 OF 2) 328TH & 1ST AVE S-THE QUAD,FEDERAL WAY,WA,MIXED,SNORKEL,R,1415,1415,,20050119
9800300035,32829 PACIFIC HWY S,*(2 OF 2)FEDERAL WAY APC,FEDERAL WAY,WA,MIXED,PO LOB DRP,F,1730,1500,,20050119
9800300036,29625 PACIFIC HWY S,IN PARKING LOT OF SHELL STATION,FEDERAL WAY,WA,MIXED,SNORKEL,B,1415,1415,,20050119
9800300037,33305 1ST WAY S,*(2 OF 2) ENTRANCE TO WESTSIDE CENTER,FEDERAL WAY,WA,MIXED,SNORKEL,B,1415,1415,,20050119
9800300038,700 S 320TH ST,FRONT OF ALL AMERICAN HOMES,FEDERAL WAY,WA,MIXED,HIGH DNSTY,B,1415,1415,,20050119
9800400001,227 BELLEVUE WAY NE,FRONT OF MAILBOX ETC,BELLEVUE,WA,MIXED,STANDARD,B,1430,1230,,20050119
9800400003,410 BELLEVUE WAY SE,KILMARNOCK BLDG-IN LOBBY LEFT OF ELEVATORS,BELLEVUE,WA,LETTERS,WALL,L,1530,,,20050119
9800400013,10116 NE 8TH ST,THOMPSON DRUG STORE BELLEVUE VILLAGE,BELLEVUE,WA,MIXED,STANDARD,B,1430,1230,,20050119
9800400014,10777 MAIN ST,SURREY BLDG-WEST SIDE OF PARKING LOT,BELLEVUE,WA,MIXED,STANDARD,B,1530,1230,,20050119
9800400029,606 110TH AVE NE,NE 6TH ST & 110TH AVE-NE CORNER-RAYMER BLDG,BELLEVUE,WA,MIXED,STANDARD,B,1530,1230,,20050119
9800400035,9605 NE 24TH ST,CLYDE HILL POLICE STATION-S SIDE,BELLEVUE,WA,MIXED,STANDARD,B,1300,1230,,20050119
9800400042,1601 116TH AVE NE,CAMPUS OFFICE PARK-FRONT ENTRANCE,BELLEVUE,WA,MIXED,STANDARD,B,1600,1230,,20050119
9800400044,1031 116TH AVE NE,OVERLAKE MEDICAL CENTER-APOTHECARY SHOP,BELLEVUE,WA,MIXED,STANDARD,B,1215,1230,,20050119
9800400045,1034 116TH AVE NE,RODDA-APPLEGREEN PLAZA,BELLEVUE,WA,MIXED,STANDARD,B,1215,1230,,20050119
9800400048,11511 MAIN ST,BELLEVUE POLICE STATION  BEHIND W SIDE OF BLDG,BELLEVUE,WA,MIXED,STANDARD,B,1215,1200,,20050119
9800400059,11200 SE 6TH ST,ACROSS FROM BELLEVUE ATHLETIC CLUB-SOUTH SIDE,BELLEVUE,WA,MIXED,STANDARD,B,1530,1230,,20050119
9800400067,600 108TH AVE NE,*(2 OF 4) BELL CORP CNTR MAIL ROOM-LEFT OF ELEVATORS,BELLEVUE,WA,METERED,WALL,M,1600,,,20050119
9800400070,10655 NE 4TH ST,*(1 OF 3) KEY BANK BLDG-BK OF BLDG-PAST ELEVATORS ON LEFT,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400071,10655 NE 4TH ST,*(2 0F 3) KEY BANK BLDG BACK OF BLDG-PAST ELEVATORS ON LEFT,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400072,10655 NE 4TH ST,*(3 OF 3) KEY BANK BLDG-BACK OF BLDG-PAST ELEVATORS ON LEFT,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400073,777 106TH AVE NE,*(1 OF 2) PACCAR BLDG,BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400075,155 108TH AVE NE,*(1 OF 3) PAC 1ST BANK MALL-ELEV. DOWNSTAIRS-RIGHT BY RESTRO,BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400076,155 108TH AVE NE,*(2 OF 3) PAC 1ST BANK MALL-ELEV. DOWNSTAIRS-RIGHT BY RESTRO,BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400077,155 108TH AVE NE,*(3 OF 3) PAC 1ST BANK MALL-ELEV. DOWNSTAIRS-RIGHT BY RESTRO,BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400078,320 108TH AVE NE,*(1 OF 2) TRANSAMERICA BLDG-INSIDE IN HALLWAY ON RIGHT,BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400079,320 108TH AVE NE,*(2 OF 2) TRANSAMERICA BLDG-INSIDE IN HALLWAY ON RIGHT,BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400080,500 108TH AVE NE,*(1 OF 2) KOLL BLDG-LEFT OF GUARD STATION,BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400083,411 108TH AVE NE,*(1 OF 2) 1 BELLEVUE CENTER-THRU UNMARKED DOOR TO RESTRAUNT,BELLEVUE,WA,MIXED,WALL,M,1530,,,20050119
9800400085,777 108TH AVE NE,*(1 OF 2) GARAGE ELEVATOR TO LEVEL A,BELLEVUE,WA,MIXED,WALL,M,1530,,,20050119
9800400088,10800 NE 8TH ST,US BANK PLAZA-LOBBY BY ELEVATORS,BELLEVUE,WA,MIXED,WALL,L,1600,,,20050119
9800400089,10900 NE 4TH ST,*(1 OF 3) SKYLINE TOWER-MAIL ROOM ON RIGHT OF LOBBY,BELLEVUE,WA,MIXED,WALL,M,1630,,,20050119
9800400094,11100 NE 8TH ST,* (3 OF 3) QUANDRANT PLAZA-LEVEL P1,BELLEVUE,WA,MIXED,WALL,L,1600,,,20050119
9800400103,1940 116TH AVE NE,HOUSER BLDG-IN BACK,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400106,555-B 116TH AVE NE,*(1 OF 2) LINCOLN CENTER-IN BACK,BELLEVUE,WA,MIXED,STANDARD,B,1215,,,20050119
9800400107,555-B 116TH AVE NE,*(2 OF 2) LINCOLN CENTER-IN BACK,BELLEVUE,WA,MIXED,STANDARD,B,1215,,,20050119
9800400108,10500 NE 8TH ST,*(1 OF 3) BELLEVUE PLACE-LEVEL PS-MAILROOM,BELLEVUE,WA,MIXED,WALL,M,1530,1230,,20050119
9800400111,523 BELLEVUE WAY NE,*(1 OF 2) BELL-SQUARE-W SIDE-UNDER OVERPASS-FAO SCHWARTZ,BELLEVUE,WA,MIXED,STANDARD,B,1430,1230,,20050119
9800400112,523 BELLEVUE WAY NE,*(2 OF 2) BELL-SQUARE-W SIDE-UNDER OVERPASS-FAO-SCWARTZ,BELLEVUE,WA,MIXED,STANDARD,B,1430,1230,,20050119
9800400113,110 110TH AVE NE,*(1 OF 3) UNITED SERVICES LIFE,BELLEVUE,WA,METERED,WALL,L,1530,,,20050119
9800400116,700 112TH AVE NE,*(1 OF 2)WINDEMERE REALTY-LOWER GARAGE,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400117,700 112TH AVE NE,*(2 OF 2)WINDEMERE REALTY-LOWER GARAGE,BELLEVUE,WA,MIXED,MAIL CHUTE,B,1600,,,20050119
9800400118,10900 NE 8TH ST,PLAZA CENTER-DELIVERY ENTRANCE-NEXT TO FRGHT ELEV.,BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400124,2799 104TH AVE SE,104 SE & 28TH-NEXT TO BUS STOP,BELLEVUE,WA,MIXED,SNORKEL,R,1130,1230,,20050119
9800400127,301 116TH AVE SE,*(2 OF 2) LEAVITT BLG-FRONT ENTRANCE,BELLEVUE,WA,MIXED,STANDARD,B,1645,,,20020328
9800400129,2929 NORTHUP WAY,PASCAL CO,BELLEVUE,WA,MIXED,STANDARD,B,1600,1230,,20050119
9800400131,1309 114TH AVE SE,*(1 OF 6) BELLFIELD BUSINESS PARK,BELLEVUE,WA,MIXED,STANDARD,B,1530,1230,,20050119
9800400132,1309 114TH AVE SE,*(2 OF 6) BELLFIELD BUSINESS PARK,BELLEVUE,WA,MIXED,SNORKEL,B,1530,1230,,20050119
9800400133,1309 114TH AVE SE,*(3 OF 6) BELLFIELD BUSINESS PARK,BELLEVUE,WA,MIXED,SNORKEL,B,1530,1230,,20050119
9800400134,1309 114TH AVE SE,*(4 OF 6) BELLFIELD BUSINESS PARK,BELLEVUE,WA,MIXED,SNORKEL,B,1530,1230,,20050119
9800400135,1309 114TH AVE SE,*(5 OF 6) BELLFIELD BUSINESS PARK,BELLEVUE,WA,MIXED,SNORKEL,B,1530,1230,,20050119
9800400136,1309 114TH AVE SE,*(6 OF 6) BELLFIELD BUSINESS PARK,BELLEVUE,WA,MIXED,STANDARD,B,1530,1230,,20050119
9800400137,1171 BELLEVUE WAY NE,*(1 OF 10) BELLEVUE MAIN OFFICE OUTSIDE BOXES,BELLEVUE,WA,MIXED,SNORKEL,P,1800,1600,,20050119
9800400138,1171 BELLEVUE WAY NE,*(2 OF 10) BELLEVUE MAIN OFFICE OUTSIDE BOXES,BELLEVUE,WA,MIXED,SNORKEL,P,1800,1600,,20050119
9800400139,1171 BELLEVUE WAY NE,*(3 OF 10) BELLEVUE MAIN OFFICE OUTSIDE BOXES,BELLEVUE,WA,MIXED,SNORKEL,P,1800,1600,,20050119
9800400140,1171 BELLEVUE WAY NE,*(4 OF 10) BELLEVUE MAIN OFFICE OUTSIDE BOXES,BELLEVUE,WA,MIXED,SNORKEL,P,1800,1600,,20050119
9800400141,1171 BELLEVUE WAY NE,*(5 OF 10) BELLEVUE MAIN OFFICE OUTSIDE BOXES,BELLEVUE,WA,MIXED,SNORKEL,P,1800,1600,,20050119
9800400142,1171 BELLEVUE WAY NE,*(6 OF 10) BELLEVUE MAIN OFFICE OUTSIDE BOXES,BELLEVUE,WA,MIXED,SNORKEL,P,1800,1600,,20050119
9800400143,1171 BELLEVUE WAY NE,*(7 OF 10) BELLEVUE MAIN OFFICE OUTSIDE BOXES,BELLEVUE,WA,METERED,SNORKEL,P,1800,1600,,20050119
9800400144,1171 BELLEVUE WAY NE,*(8 OF 10) BELLEVUE MAIN OFFICE OUTSIDE BOXES,BELLEVUE,WA,METERED,SNORKEL,P,1800,1600,,20050119
9800400145,1171 BELLEVUE WAY NE,*(9 OF 10) BELLEVUE MAIN OFFICE OUTSIDE BOXES,BELLEVUE,WA,MIXED,SNORKEL,P,1800,1600,,20050119
9800400146,1171 BELLEVUE WAY NE,*(10 OF 10) BELLEVUE MAIN OFFICE OUTSIDE BOXES,BELLEVUE,WA,EXPRESS,EXPR SNKL,P,1800,1600,,20050119
9800400147,1171 BELLEVUE WAY NE,*(1 OF 3)BELLEVUE P.O. INSIDE WALL SLOT,BELLEVUE,WA,MIXED,PO LOB DRP,F,1800,1600,,20050119
9800400151,1200 112TH AVE NE,*(1 OF 2) THE COMMONS-ON OVERPASS BETWEEN BLDGS,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400152,1200 112TH AVE NE,*(2 OF 2) THE COMMONS-ON OVERPASS BETWEEN BLDGS,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400155,1750 112TH AVE NE,*(1 OF 2) HIDDEN VALLEY ENTRANCE,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400156,1750 112TH AVE NE,*(2 OF 2) HIDDEN VALLEY ENTRANCE,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400158,3015 112TH AVE NE,*(1 OF 3) INTERMEC CORPORATE CAMPUS EAST,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400159,3015 112TH AVE NE,*(2 OF 3) INTERMEC CORPORATE CAMPUS EAST,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400160,3015 112TH AVE NE,*(3 OF 3)INTERMEC CORPORATE CAMPUS EAST,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400161,400 108TH AVE NE,SKYLINE COURTYARD,BELLEVUE,WA,MIXED,STANDARD,B,1630,,,20050119
9800400163,11100 NE 8TH ST,*(1 OF 3) QUANDRANT PLAZA-LEVEL P1,BELLEVUE,WA,MIXED,WALL,L,1600,,,20050119
9800400164,11100 NE 8TH ST,*(2 OF 3) QUANDRANT PLAZA-LEVEL P1,BELLEVUE,WA,MIXED,WALL,L,1600,,,20050119
9800400165,1171 BELLEVUE WAY NE,BOX ON BACK DOCK,BELLEVUE,WA,MIXED,STANDARD,P,1800,1600,,20050119
9800400166,188 106TH AVE NE,WASHINGTON MUTUAL PLAZA BLDG.,BELLEVUE,WA,MIXED,STANDARD,B,1215,,,20050119
9800400167,1171 BELLEVUE WAY NE,*(2 OF 3)INSIDE BELLEVUE POST OFFICE,BELLEVUE,WA,EXPRESS,OTHER,F,1800,1600,,20050119
9800400168,2200 112TH AVE NE,*(1 OF 2) NORTH END OF BLGD IN PARKING LOT,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400169,2200 112TH AVE NE,*(2 OF 2) NORTH END OF BLDG IN PARKING LOT,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800400171,9064 NE 33RD ST,NEXT TO BUS STOP IN TURNING CIRCLE,BELLEVUE,WA,MIXED,STANDARD,R,1300,1230,,20050119
9800400172,2630 116TH AVE NE,IN FRONT OF BUILDING,BELLEVUE,WA,MIXED,STANDARD,B,1415,,,20050119
9800400173,523 BELLEVUE WAY NE,NORDSTROMS MAILROOM - RING BELL NEXT TO DOOR ON LOADING DOCK,BELLEVUE,WA,MIXED,FIRM,M,1430,,,20050119
9800400174,505 106TH AVE NE,*(1 OF 2) FRONT OF SOC SEC OFFICE,BELLEVUE,WA,MIXED,STANDARD,B,1530,,,20050119
9800400175,505 106TH AVE NE,*(2 OF 2) FRONT OF SOC SEC OFFICE,BELLEVUE,WA,MIXED,STANDARD,B,1530,,,20050119
9800400176,2636 BELLEVUE WAY NE,FRONT OF QFC,BELLEVUE,WA,MIXED,STANDARD,B,1300,1230,,20050119
9800400178,777 106TH AVE NE,*(2 OF 2) PACCAR BLDG,BELLEVUE,WA,MIXED,WALL,L,1600,,,20050119
9800400179,500 108TH AVE NE,*(2 OF 2) KOLL BLDG-LEFT OF GUARD STATION,BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400180,600 108TH AVE NE,*(3 OF 4) BELL CORP CNTR MAIL ROOM-LEFT OF ELEVATORS,BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400181,600 108TH AVE NE,*(4 OF 4) BELL CORP CNTR MAIL ROOM-LEFT OF ELEVATORS,BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400182,777 108TH AVE NE,*(2 OF 2) GARAGE ELEVATOR TO LEVEL A,BELLEVUE,WA,MIXED,WALL,M,1530,,,20050119
9800400183,110 110TH AVE NE,*(2 OF 3) UNITED SERVICES LIFE,BELLEVUE,WA,MIXED,WALL,L,1530,,,20050119
9800400184,110 110TH AVE NE,*(3 OF 3) UNITED SERVICE LIFE,BELLEVUE,WA,MIXED,WALL,L,1530,,,20050119
9800400185,10900 NE 4TH ST,*(2 OF 3) SKYLINE TOWER-MAIL ROOM,BELLEVUE,WA,MIXED,WALL,M,1630,,,20050119
9800400186,10900 NE 4TH ST,*(3 OF 3) SKYLINE TOWER-MAIL ROOM,BELLEVUE,WA,MIXED,WALL,M,1630,,,20050119
9800400187,10500 NE 8TH ST,*(2 OF 3) BELLEVUE PLACE-LEVEL PS-MAILROOM,BELLEVUE,WA,MIXED,WALL,M,1530,1230,,20050119
9800400188,10500 NE 8TH ST,*(3 OF 3) BELLEVUE PLACE-LEVEL PS-MAILROOM,BELLEVUE,WA,MIXED,WALL,M,1530,1230,,20050119
9800400189,411 108TH AVE NE,(2 OF 2)1 BELLEVUE CENTER-THRU UNMARKED DOOR TO RESTAURANT,BELLEVUE,WA,MIXED,WALL,M,1530,,,20050119
9800400190,601 108TH AVE NE,KEY BANK BLDG. PARKING GARAGE,BELLEVUE,WA,MIXED,FIRM,M,1530,,,20050119
9800400191,1135 116TH AVE NE,VIRGINIA MASON MAIL ROOM IN PARKING GARAGE,BELLEVUE,WA,MIXED,FIRM,M,1215,,,20050119
9800400192,1110 112TH AVE NE,INSIDE TO LEFT ON PLAZA LEVEL,BELLEVUE,WA,MIXED,MAIL CHUTE,L,1600,,,20050119
9800400193,1407 116TH AVE NE,VACATION INT. 1ST DRIVE ON LEFT,BELLEVUE,WA,MIXED,STANDARD,B,1600,1230,,20050119
9800400194,10885 NE 4TH ST,"CORNERSTONE MAILROOM, FROM DOCK FROM GARAGE",BELLEVUE,WA,MIXED,WALL,M,1600,,,20050119
9800400195,205 108TH AVE NE,108TH AVE NE & NE 2ND ST,BELLEVUE,WA,MIXED,STANDARD,B,1600,1230,,20050119
9800400196,200 112TH AVE NE,SIDEWALK IN FRONT OF BUILDING,BELLEVUE,WA,MIXED,STANDARD,B,1600,1230,,20050119
9800400197,1171 BELLEVUE WAY NE,*(3 OF 3)BELLEVUE P.O. APC,BELLEVUE,WA,MIXED,PO LOB DRP,F,1800,1600,,20050119
9800500000,11911 NE 1ST ST,EASTGATE CORPORATE CENTER-BEHIND AND UP THE HILL,BELLEVUE,WA,MIXED,STANDARD,B,1500,1330,,20050119
9800500001,325 118TH AVE SE,BELLE-VIEW OFFICE PARK-PARKING LOT,BELLEVUE,WA,MIXED,STANDARD,B,1500,,,20050119
9800500004,2000 124TH AVE NE,BELLEVUE BUSINESS PARK-FRONT OF CHRIS C LEADY OFFICE,BELLEVUE,WA,MIXED,STANDARD,B,1415,1230,,20050119
9800500007,1 LAKE BELLEVUE DR,*(1 OF 2)BUSINESS PARK-MIDDLE OF PARKING LOT,BELLEVUE,WA,MIXED,STANDARD,B,1515,1230,,20050119
9800500013,11808 NORTHUP WAY,MOUNTAIN PACIFIC BLDG-WEST WING PAST ELEVATORS IN HALLWAY,BELLEVUE,WA,LETTERS,WALL,L,1415,,,20050119
9800500014,11820 NORTHUP WAY,MOUNTAIN PACIFIC BLDG-EAST WING PAST ELEVATORS IN HALLWAY,BELLEVUE,WA,LETTERS,WALL,L,1415,,,20050119
9800500015,2205 140TH AVE NE,EVANS PLAZA IN PARKING LOT,BELLEVUE,WA,MIXED,STANDARD,B,1415,1230,,20050119
9800500016,1645 140TH AVE NE,EVERGREEN VILLAGE-BETWEEN SAFEWAY & PAYLESS,BELLEVUE,WA,MIXED,STANDARD,B,1415,1230,,20050119
9800500018,3260 118TH AVE SE,SEA GATE OFFICE PARK-AT ENTRANCE ON STREET,BELLEVUE,WA,MIXED,STANDARD,B,1600,,,20050119
9800500042,11405 NE 2ND PL,*(1 OF 5) MIDLAKES STATION - OUTSIDE BOXES,BELLEVUE,WA,EXPRESS,EXPR SNKL,P,1800,1600,,20050119
9800500043,11405 NE 2ND PL,*(2 OF 5) MIDLAKES STATION-OUTSIDE BOXES,BELLEVUE,WA,MIXED,SNORKEL,P,1800,1600,,20050119
9800500044,11405 NE 2ND PL,*(3 OF 5) MIDLAKES STATION- OUTSIDE BOXES,BELLEVUE,WA,MIXED,SNORKEL,P,1800,1600,,20050119
9800500045,11405 NE 2ND PL,*(4 OF 5) MIDLAKES STATION - OUTSIDE BOXES,BELLEVUE,WA,METERED,SNORKEL,P,1800,1600,,20050119
9800500046,11405 NE 2ND PL,*(5 OF 5) MIDLAKES STATION - OUTSIDE BOXES,BELLEVUE,WA,MIXED,SNORKEL,P,1800,1600,,20050119
9800500047,11405 NE 2ND PL,*(1 OF 2)MIDLAKES STN-INSIDE LOBBY SLOT,BELLEVUE,WA,MIXED,PO LOB DRP,F,1800,1600,,20050119
9800500052,626 120TH AVE NE,PARK 120 BUSINESS PARK-WELLNESS CNTR BY FRONT DOOR,BELLEVUE,WA,MIXED,STANDARD,B,1500,,,20050119
9800500053,1301 120TH AVE NE,*(1 OF 2) TWELFTH PL BUS PRK-BEHIND BUSHES-FRNT OF MICROCASE,BELLEVUE,WA,MIXED,STANDARD,B,1515,1230,,20050119
9800500054,1301 120TH AVE NE,*(2 OF 2) TWELFTH PL. BUS PK-BEHIND BUSHES-FRNT OF MICROCASE,BELLEVUE,WA,MIXED,STANDARD,B,1515,1230,,20050119
9800500055,1429 130TH AVE NE,*(1 OF 2) W SIDE OF 130TH-OVERLAKE PHOTO EXPRESS,BELLEVUE,WA,MIXED,STANDARD,B,1415,1230,,20050119
9800500056,1429 130TH AVE NE,*(2 OF 2) W SIDE OF 130TH-OVERLAKE PHOTO EXPRESS,BELLEVUE,WA,MIXED,STANDARD,B,1415,1230,,20050119
9800500057,1800 130TH AVE NE,*(1 OF 3) E SIDE OF 130TH-EVERGREEN CENTER,BELLEVUE,WA,MIXED,STANDARD,B,1415,1230,,20050119
9800500058,1800 130TH AVE NE,*(2 OF 3) E SIDE OF 130TH-EVERGREEN CENTER,BELLEVUE,WA,MIXED,STANDARD,B,1415,1230,,20050119
9800500059,1800 130TH AVE NE,*(3 OF 3) E SIDE OF STREET-EVERGREEN CENTER,BELLEVUE,WA,MIXED,STANDARD,B,1415,1230,,20050119
9800500063,1198 134TH AVE NE,PACIFIC HEALTH CENTER-BEHIND 13401 BEL-RED RD,BELLEVUE,WA,MIXED,STANDARD,B,1415,1230,,20050119
9800500065,13400 SE 30TH ST,USPS EASTSIDE VMF AT EAST ENTRANCE,BELLEVUE,WA,MIXED,STANDARD,B,1530,,,20050119
9800500066,13400 SE 30TH ST,*(2 OF 2) USPS EASTSIDE VMF AT EAST ENTRANCE,BELLEVUE,WA,MIXED,STANDARD,B,1645,,,20020328
9800500067,914 140TH AVE NE,*(1 OF 2) 914 PARK EAST AT ENTRANCE,BELLEVUE,WA,MIXED,STANDARD,B,1415,1330,,20050119
9800500068,914 140TH AVE NE,*(2 OF 2) 914 PARK EAST AT ENTRANCE,BELLEVUE,WA,MIXED,STANDARD,B,1415,1330,,20050119
9800500070,13810 SE EASTGATE WAY,*(2 OF 2) SUNSET CORPORATE CAMPUS-LOWER GARAGE-(1 OF 2)DELET,BELLEVUE,WA,MIXED,WALL,M,1530,,,20050119
9800500071,13010 NE 20TH ST,*(1 OF 4) PARK 520,BELLEVUE,WA,MIXED,STANDARD,B,1500,1230,,20050119
9800500072,13010 NE 20TH ST,*(2 OF 4) PARK 520,BELLEVUE,WA,MIXED,STANDARD,B,1500,1230,,20050119
9800500073,13010 NE 20TH ST,*(3 OF 4) PARK 520,BELLEVUE,WA,MIXED,STANDARD,B,1500,1230,,20050119
9800500074,13010 NE 20TH ST,*(4 OF 4) PARK 520,BELLEVUE,WA,MIXED,STANDARD,B,1500,1230,,20050119
9800500078,13920 SE EASTGATE WAY,SUNSET CORPORATE CAMPUS,BELLEVUE,WA,MIXED,WALL,M,1530,,,20050119
9800500079,1 LAKE BELLEVUE DR,*(2 OF 2)BUSINESS PARK-MIDDLE OF PARKING LOT,BELLEVUE,WA,MIXED,STANDARD,B,1515,1230,,20050119
9800500080,11405 NE 2ND PL,*(2 OF 2)MIDLAKES STN APC,BELLEVUE,WA,MIXED,PO LOB DRP,F,1800,1600,,20050119
9800600003,13555 SE 36TH ST,GROUP HEALTH,BELLEVUE,WA,MIXED,STANDARD,B,1545,1200,,20050119
9800600006,3550 128TH AVE SE,QFC,BELLEVUE,WA,MIXED,STANDARD,B,1545,1200,,20050119
9800600009,5608 119TH AVE SE,*(1 OF 3) NEWPORT HILLS DRUG,BELLEVUE,WA,MIXED,SNORKEL,B,1600,1200,,20050119
9800600010,5608 119TH AVE SE,*(2 OF 3) NEWPORT HILLS DRUG,BELLEVUE,WA,MIXED,SNORKEL,B,1600,1200,,20050119
9800600011,3700 150TH AVE SE,* (1 OF 2) EASTGATE PLAZA BY SHELL,BELLEVUE,WA,MIXED,STANDARD,B,1530,1200,,20050119
9800600012,3700 150TH AVE SE,* (2 OF 2) EASTGATE PLAZA BY SHELL,BELLEVUE,WA,MIXED,STANDARD,B,1530,1200,,20050119
9800600016,12816 SE 38TH ST,FRONT OF PEKING WOK,BELLEVUE,WA,MIXED,STANDARD,B,1530,1200,,20050119
9800600017,3903 FACTORIA BLVD SE,*(1 OF 2) FRONT OF SAFEWAY,BELLEVUE,WA,MIXED,STANDARD,B,1700,1300,,20050119
9800600018,3903 FACTORIA BLVD SE,*(2 OF 2) FRONT OF SAFEWAY,BELLEVUE,WA,MIXED,STANDARD,B,1700,1300,,20050119
9800600022,4020 FACTORIA SQUARE MALL SE,CONTRACT STATION-REAR OF FACTORIA SQ. MALL,BELLEVUE,WA,MIXED,WALL,C,1700,1300,,20050119
9800600023,3625 132ND AVE SE,*(2 OF 2) BACK SIDE OF BLDG SW CORNER,BELLEVUE,WA,MIXED,STANDARD,B,1545,,,20050119
9800600024,3625 132ND AVE SE,*(1 OF 2) BACK SIDE OF BLDG SW CORNER,BELLEVUE,WA,MIXED,STANDARD,B,1545,,,20050119
9800600025,4957 LAKEMONT BLVD SE,FRONT OF MAILBOX ETC,BELLEVUE,WA,MIXED,STANDARD,B,1530,1200,,20050119
9800600026,4200 LAKE WASHINGTON BLVD SE,TURN AROUND ENTRANCE TO KEYS,BELLEVUE,WA,MIXED,SNORKEL,B,1600,1200,,20050119
9800600027,5608 119TH AVE SE,*(3 OF 3) NEWPORT HILLS DRUG,BELLEVUE,WA,MIXED,STANDARD,B,1600,1200,,20050119
9800600028,3650 131ST AVE SE,INSIDE ON LOADING DOCK,BELLEVUE,WA,MIXED,WALL,D,1545,,,20050119
9800600029,4957 LAKEMONT BLVD SE,FRONT OF MAILBOX ETC,BELLEVUE,WA,MIXED,STANDARD,B,1530,1200,,20050119
9800700000,14711 NE 29TH PL,*(1 OF 2) FRONT OF LIBERTY PARK BLDG,BELLEVUE,WA,MIXED,STANDARD,R,1430,1330,,20050119
9800700001,2041 148TH AVE NE,IN FRONT FRED MEYER-W SIDE,BELLEVUE,WA,MIXED,STANDARD,B,1430,1330,,20050119
9800700002,3080 148TH AVE SE,IN FRONT OF SAFEWAY STORE-148TH SE & SE EASTGATE WAY,BELLEVUE,WA,MIXED,STANDARD,B,1500,1200,,20050119
